panel,neuron,time_s,activation_normalized
Locomotion_1,X7,35.442,0.0
Locomotion_1,X7,35.575,0.0
Locomotion_1,X7,35.708,0.0
Locomotion_1,X7,35.841,0.0
Locomotion_1,X7,35.973,0.0
Locomotion_1,X7,36.106,0.0
Locomotion_1,X7,36.239,0.0
Locomotion_1,X7,36.372,0.0
Locomotion_1,X7,36.504,0.0
Locomotion_1,X7,36.637,0.0
Locomotion_1,X7,36.77,0.0
Locomotion_1,X7,36.903,0.0
Locomotion_1,X7,37.035,0.0
Locomotion_1,X7,37.168,0.0
Locomotion_1,X7,37.301,0.0
Locomotion_1,X7,37.434,0.0
Locomotion_1,X7,37.566,0.0
Locomotion_1,X7,37.699,0.0
Locomotion_1,X7,37.832,0.0
Locomotion_1,X7,37.965,0.0
Locomotion_1,X7,38.097,0.0
Locomotion_1,X7,38.23,0.0
Locomotion_1,X7,38.363,0.0
Locomotion_1,X7,38.496,0.0
Locomotion_1,X7,38.628,0.0
Locomotion_1,X7,38.761,0.0
Locomotion_1,X7,38.894,0.0
Locomotion_1,X7,39.027,0.0
Locomotion_1,X7,39.159,0.0
Locomotion_1,X7,39.292,0.0
Locomotion_1,X7,39.425,0.0
Locomotion_1,X7,39.558,0.0
Locomotion_1,X7,39.69,0.0
Locomotion_1,X7,39.823,0.0
Locomotion_1,X7,39.956,0.0
Locomotion_1,X7,40.088,0.0
Locomotion_1,X7,40.221,0.0
Locomotion_1,X7,40.354,0.0
Locomotion_1,X7,40.487,0.0
Locomotion_1,X7,40.619,0.0
Locomotion_1,X7,40.752,0.0
Locomotion_1,X7,40.885,0.0
Locomotion_1,X7,41.018,0.0
Locomotion_1,X7,41.15,0.0
Locomotion_1,X7,41.283,0.0
Locomotion_1,X7,41.416,0.0
Locomotion_1,X7,41.549,0.0
Locomotion_1,X7,41.681,0.0
Locomotion_1,X7,41.814,0.0
Locomotion_1,X7,41.947,0.0
Locomotion_1,X7,42.08,0.0
Locomotion_1,X7,42.212,0.0
Locomotion_1,X7,42.345,0.0
Locomotion_1,X7,42.478,0.0
Locomotion_1,X7,42.611,0.0
Locomotion_1,X7,42.743,0.0
Locomotion_1,X7,42.876,0.0
Locomotion_1,X7,43.009,0.0
Locomotion_1,X7,43.142,0.0
Locomotion_1,X7,43.274,0.0
Locomotion_1,X7,43.407,0.0
Locomotion_1,X7,43.54,0.0
Locomotion_1,X7,43.673,0.0
Locomotion_1,X7,43.805,0.0
Locomotion_1,X7,43.938,0.0
Locomotion_1,X7,44.071,0.0
Locomotion_1,X7,44.204,0.0
Locomotion_1,X7,44.336,0.0
Locomotion_1,X7,44.469,0.0
Locomotion_1,X7,44.602,0.0
Locomotion_1,X7,44.735,0.0
Locomotion_1,X7,44.867,0.0
Locomotion_1,X7,45.0,0.0
Locomotion_1,X7,45.133,0.0
Locomotion_1,X7,45.265,0.0
Locomotion_1,X7,45.398,0.0
Locomotion_1,X7,45.531,0.0
Locomotion_1,X7,45.664,0.0
Locomotion_1,X7,45.796,0.0
Locomotion_1,X7,45.929,0.0
Locomotion_1,X7,46.062,0.0
Locomotion_1,X7,46.195,0.0
Locomotion_1,X7,46.327,0.0
Locomotion_1,X7,46.46,0.0
Locomotion_1,X7,46.593,0.0
Locomotion_1,X7,46.726,0.0
Locomotion_1,X7,46.858,0.0
Locomotion_1,X7,46.991,0.0
Locomotion_1,X7,47.124,0.0
Locomotion_1,X7,47.257,0.0
Locomotion_1,X7,47.389,0.0
Locomotion_1,X7,47.522,0.0
Locomotion_1,X7,47.655,0.0
Locomotion_1,X7,47.788,0.0
Locomotion_1,X7,47.92,0.0
Locomotion_1,X7,48.053,0.0
Locomotion_1,X7,48.186,0.0
Locomotion_1,X7,48.319,0.0
Locomotion_1,X7,48.451,0.0
Locomotion_1,X7,48.584,0.0
Locomotion_1,X7,48.717,0.0
Locomotion_1,X7,48.85,0.0
Locomotion_1,X7,48.982,0.0
Locomotion_1,X7,49.115,0.0
Locomotion_1,X7,49.248,0.0
Locomotion_1,X7,49.381,0.0
Locomotion_1,X7,49.513,0.0
Locomotion_1,X7,49.646,0.0
Locomotion_1,X7,49.779,0.0
Locomotion_1,X7,49.912,0.0
Locomotion_1,X7,50.044,0.0
Locomotion_1,X7,50.177,0.0
Locomotion_1,X7,50.31,0.0
Locomotion_1,X7,50.442,0.0
Locomotion_1,X7,50.575,0.0
Locomotion_1,X7,50.708,0.0
Locomotion_1,X7,50.841,0.0
Locomotion_1,X7,50.973,0.0
Locomotion_1,X7,51.106,0.0
Locomotion_1,X7,51.239,0.0
Locomotion_1,X7,51.372,0.0
Locomotion_1,X7,51.504,0.0
Locomotion_1,X7,51.637,0.0
Locomotion_1,X7,51.77,0.0
Locomotion_1,X7,51.903,0.0
Locomotion_1,X7,52.035,0.0
Locomotion_1,X7,52.168,0.0
Locomotion_1,X7,52.301,0.0
Locomotion_1,X7,52.434,0.0
Locomotion_1,X7,52.566,0.0
Locomotion_1,X7,52.699,0.0
Locomotion_1,X7,52.832,0.0
Locomotion_1,X7,52.965,0.0
Locomotion_1,X7,53.097,0.0
Locomotion_1,X7,53.23,0.0
Locomotion_1,X7,53.363,0.0
Locomotion_1,X7,53.496,0.0
Locomotion_1,X7,53.628,0.0
Locomotion_1,X7,53.761,0.0
Locomotion_1,X7,53.894,0.0
Locomotion_1,X7,54.027,0.0
Locomotion_1,X7,54.159,0.0
Locomotion_1,X7,54.292,0.0
Locomotion_1,X7,54.425,0.0
Locomotion_1,X7,54.558,0.0
Locomotion_1,X7,54.69,0.0
Locomotion_1,X7,54.823,0.0
Locomotion_1,X7,54.956,0.0
Locomotion_1,X7,55.088,0.0
Locomotion_1,X7,55.221,0.0
Locomotion_1,X7,55.354,0.0
Locomotion_1,X7,55.487,0.0
Locomotion_1,X7,55.619,0.0
Locomotion_1,X7,55.752,0.0
Locomotion_1,X7,55.885,0.0
Locomotion_1,X7,56.018,0.0
Locomotion_1,X7,56.15,0.0
Locomotion_1,X7,56.283,0.0
Locomotion_1,X7,56.416,0.0
Locomotion_1,X7,56.549,0.0
Locomotion_1,X7,56.681,0.0
Locomotion_1,X7,56.814,0.0
Locomotion_1,X7,56.947,0.0
Locomotion_1,X7,57.08,0.0
Locomotion_1,X7,57.212,0.0
Locomotion_1,X7,57.345,0.0
Locomotion_1,X7,57.478,0.0
Locomotion_1,X7,57.611,0.0
Locomotion_1,X7,57.743,0.0
Locomotion_1,X7,57.876,0.0
Locomotion_1,X7,58.009,0.0
Locomotion_1,X7,58.142,0.0
Locomotion_1,X7,58.274,0.0
Locomotion_1,X7,58.407,0.0
Locomotion_1,X7,58.54,0.0
Locomotion_1,X7,58.673,0.0
Locomotion_1,X7,58.805,0.0
Locomotion_1,X7,58.938,0.0
Locomotion_1,X7,59.071,0.0
Locomotion_1,X7,59.204,0.0
Locomotion_1,X7,59.336,0.0
Locomotion_1,X7,59.469,0.0
Locomotion_1,X7,59.602,0.0
Locomotion_1,X7,59.735,0.0
Locomotion_1,X7,59.867,0.0
Locomotion_1,X7,60.0,0.0
Locomotion_1,X7,60.133,0.0
Locomotion_1,X7,60.265,0.0
Locomotion_1,X7,60.398,0.0
Locomotion_1,X7,60.531,0.0
Locomotion_1,X7,60.664,0.0
Locomotion_1,X7,60.796,0.0
Locomotion_1,X7,60.929,0.0
Locomotion_1,X7,61.062,0.0
Locomotion_1,X7,61.195,0.0
Locomotion_1,X7,61.327,0.0
Locomotion_1,X7,61.46,0.0
Locomotion_1,X7,61.593,0.0
Locomotion_1,X7,61.726,0.0
Locomotion_1,X7,61.858,0.0
Locomotion_1,X7,61.991,0.0
Locomotion_1,X7,62.124,0.0
Locomotion_1,X7,62.257,0.0
Locomotion_1,X7,62.389,0.0
Locomotion_1,X7,62.522,0.0
Locomotion_1,X7,62.655,0.0
Locomotion_1,X7,62.788,0.0
Locomotion_1,X7,62.92,0.0
Locomotion_1,X7,63.053,0.0
Locomotion_1,X7,63.186,0.0
Locomotion_1,X7,63.319,0.0
Locomotion_1,X7,63.451,0.0
Locomotion_1,X7,63.584,0.0
Locomotion_1,X7,63.717,0.0
Locomotion_1,X7,63.85,0.0
Locomotion_1,X7,63.982,0.0
Locomotion_1,X7,64.115,0.0
Locomotion_1,X7,64.248,0.0
Locomotion_1,X7,64.381,0.0
Locomotion_1,X7,64.513,0.0
Locomotion_1,X7,64.646,0.0
Locomotion_1,X7,64.779,0.0
Locomotion_1,X7,64.912,0.0
Locomotion_1,X7,65.044,0.0
Locomotion_1,X7,65.177,0.0
Locomotion_1,X7,65.31,0.0
Locomotion_1,X7,65.442,0.0
Locomotion_1,X7,65.575,0.0
Locomotion_1,X7,65.708,0.0
Locomotion_1,X7,65.841,0.0
Locomotion_1,X7,65.973,0.0
Locomotion_1,X7,66.106,0.0
Locomotion_1,X7,66.239,0.0
Locomotion_1,X7,66.372,0.0
Locomotion_1,X7,66.504,0.0
Locomotion_1,X7,66.637,0.0
Locomotion_1,X7,66.77,0.0
Locomotion_1,X7,66.903,0.0
Locomotion_1,X7,67.035,0.0
Locomotion_1,X7,67.168,0.0
Locomotion_1,X7,67.301,0.0
Locomotion_1,X7,67.434,0.0
Locomotion_1,X7,67.566,0.0
Locomotion_1,X7,67.699,0.0
Locomotion_1,X7,67.832,0.0
Locomotion_1,X7,67.965,0.0
Locomotion_1,X7,68.097,0.0
Locomotion_1,X7,68.23,0.0
Locomotion_1,X7,68.363,0.0
Locomotion_1,X7,68.496,0.0
Locomotion_1,X7,68.628,0.0
Locomotion_1,X7,68.761,0.0
Locomotion_1,X7,68.894,0.0
Locomotion_1,X7,69.027,0.0
Locomotion_1,X7,69.159,0.0
Locomotion_1,X7,69.292,0.0
Locomotion_1,X7,69.425,0.0
Locomotion_1,X7,69.558,0.0
Locomotion_1,X7,69.69,0.0
Locomotion_1,X7,69.823,0.0
Locomotion_1,X7,69.956,0.0
Locomotion_1,X7,70.088,0.0
Locomotion_1,X7,70.221,0.0
Locomotion_1,X7,70.354,0.0
Locomotion_1,X7,70.487,0.0
Locomotion_1,X7,70.619,0.0
Locomotion_1,X7,70.752,0.0
Locomotion_1,X7,70.885,0.0
Locomotion_1,X7,71.018,0.0
Locomotion_1,X7,71.15,0.0
Locomotion_1,X7,71.283,0.0
Locomotion_1,X7,71.416,0.0
Locomotion_1,X7,71.549,0.0
Locomotion_1,X7,71.681,0.0
Locomotion_1,X7,71.814,0.0
Locomotion_1,X7,71.947,0.0
Locomotion_1,X7,72.08,0.0
Locomotion_1,X7,72.212,0.0
Locomotion_1,X7,72.345,0.0
Locomotion_1,X7,72.478,0.0
Locomotion_1,X7,72.611,0.0
Locomotion_1,X7,72.743,0.0
Locomotion_1,X7,72.876,0.0
Locomotion_1,X7,73.009,0.0
Locomotion_1,X7,73.142,0.0
Locomotion_1,X7,73.274,0.0
Locomotion_1,X7,73.407,0.0
Locomotion_1,X7,73.54,0.0
Locomotion_1,X7,73.673,0.0
Locomotion_1,X7,73.805,0.0
Locomotion_1,X7,73.938,0.0
Locomotion_1,X7,74.071,0.0
Locomotion_1,X7,74.204,0.0
Locomotion_1,X7,74.336,0.0
Locomotion_1,X7,74.469,0.0
Locomotion_1,X7,74.602,0.0
Locomotion_1,X7,74.735,0.0
Locomotion_1,X7,74.867,0.0
Locomotion_1,X7,75.0,0.0
Locomotion_1,X7,75.133,0.0
Locomotion_1,X7,75.265,0.0
Locomotion_1,X7,75.398,0.0
Locomotion_1,X7,75.531,0.0
Locomotion_1,X7,75.664,0.0
Locomotion_1,X7,75.796,0.0
Locomotion_1,X7,75.929,0.0
Locomotion_1,X7,76.062,0.0
Locomotion_1,X7,76.195,0.0
Locomotion_1,X7,76.327,0.0
Locomotion_1,X7,76.46,0.0
Locomotion_1,X7,76.593,0.0
Locomotion_1,X7,76.726,0.0
Locomotion_1,X7,76.858,0.0
Locomotion_1,X7,76.991,0.0
Locomotion_1,X7,77.124,0.0
Locomotion_1,X7,77.257,0.0
Locomotion_1,X7,77.389,0.0
Locomotion_1,X7,77.522,0.0
Locomotion_1,X7,77.655,0.0
Locomotion_1,X7,77.788,0.0
Locomotion_1,X7,77.92,0.0
Locomotion_1,X7,78.053,0.0
Locomotion_1,X7,78.186,0.0
Locomotion_1,X7,78.319,0.0
Locomotion_1,X7,78.451,0.0
Locomotion_1,X7,78.584,0.0
Locomotion_1,X7,78.717,0.0
Locomotion_1,X7,78.85,0.0
Locomotion_1,X7,78.982,0.0
Locomotion_1,X7,79.115,0.0
Locomotion_1,X7,79.248,0.0
Locomotion_1,X7,79.381,0.0
Locomotion_1,X7,79.513,0.0
Locomotion_1,X7,79.646,0.0
Locomotion_1,X7,79.779,0.0
Locomotion_1,X7,79.912,0.0
Locomotion_1,X7,80.044,0.0
Locomotion_1,X7,80.177,0.0
Locomotion_1,X7,80.31,0.0
Locomotion_1,X7,80.442,0.0
Locomotion_1,X7,80.575,0.0
Locomotion_1,X7,80.708,0.0
Locomotion_1,X7,80.841,0.0
Locomotion_1,X7,80.973,0.0
Locomotion_1,X7,81.106,0.0
Locomotion_1,X7,81.239,0.0
Locomotion_1,X7,81.372,0.0
Locomotion_1,X7,81.504,0.0
Locomotion_1,X7,81.637,0.0
Locomotion_1,X7,81.77,0.0
Locomotion_1,X7,81.903,0.0
Locomotion_1,X7,82.035,0.0
Locomotion_1,X7,82.168,0.0
Locomotion_1,X7,82.301,0.0
Locomotion_1,X7,82.434,0.0
Locomotion_1,X7,82.566,0.0
Locomotion_1,X7,82.699,0.0
Locomotion_1,X7,82.832,0.0
Locomotion_1,X7,82.965,0.0
Locomotion_1,X7,83.097,0.0
Locomotion_1,X7,83.23,0.0
Locomotion_1,X7,83.363,0.0
Locomotion_1,X7,83.496,0.0
Locomotion_1,X7,83.628,0.0
Locomotion_1,X7,83.761,0.0
Locomotion_1,X7,83.894,0.0
Locomotion_1,X7,84.027,0.0
Locomotion_1,X7,84.159,0.0
Locomotion_1,X7,84.292,0.0
Locomotion_1,X7,84.425,0.0
Locomotion_1,X7,84.558,0.0
Locomotion_1,X7,84.69,0.0
Locomotion_1,X7,84.823,0.0
Locomotion_1,X7,84.956,0.0
Locomotion_1,X7,85.088,0.0
Locomotion_1,X7,85.221,0.0
Locomotion_1,X7,85.354,0.0
Locomotion_1,X7,85.487,0.0
Locomotion_1,X7,85.619,0.0
Locomotion_1,X7,85.752,0.0
Locomotion_1,X7,85.885,0.0
Locomotion_1,X7,86.018,0.0
Locomotion_1,X7,86.15,0.0
Locomotion_1,X7,86.283,0.0
Locomotion_1,X7,86.416,0.0
Locomotion_1,X7,86.549,0.0
Locomotion_1,X7,86.681,0.0
Locomotion_1,X7,86.814,0.0
Locomotion_1,X7,86.947,0.0
Locomotion_1,X7,87.08,0.0
Locomotion_1,X7,87.212,0.0
Locomotion_1,X7,87.345,0.0
Locomotion_1,X7,87.478,0.0
Locomotion_1,X7,87.611,0.0
Locomotion_1,X7,87.743,0.0
Locomotion_1,X7,87.876,0.0
Locomotion_1,X7,88.009,0.0
Locomotion_1,X7,88.142,0.0
Locomotion_1,X7,88.274,0.0
Locomotion_1,X7,88.407,0.0
Locomotion_1,X7,88.54,0.0
Locomotion_1,X7,88.673,0.0
Locomotion_1,X7,88.805,0.0
Locomotion_1,X7,88.938,0.0
Locomotion_1,X7,89.071,0.0
Locomotion_1,X7,89.204,0.0
Locomotion_1,X7,89.336,0.0
Locomotion_1,X7,89.469,0.0
Locomotion_1,X7,89.602,0.0
Locomotion_1,X7,89.735,0.0
Locomotion_1,X7,89.867,0.0
Locomotion_1,X7,90.0,0.0
Locomotion_1,X7,90.133,0.0
Locomotion_1,X7,90.265,0.0
Locomotion_1,X7,90.398,0.0
Locomotion_1,X7,90.531,0.0
Locomotion_1,X7,90.664,0.0
Locomotion_1,X7,90.796,0.0
Locomotion_1,X7,90.929,0.0
Locomotion_1,X7,91.062,0.0
Locomotion_1,X7,91.195,0.0
Locomotion_1,X7,91.327,0.0
Locomotion_1,X7,91.46,0.0
Locomotion_1,X7,91.593,0.0
Locomotion_1,X7,91.726,0.0
Locomotion_1,X7,91.858,0.0
Locomotion_1,X7,91.991,0.0
Locomotion_1,X7,92.124,0.0
Locomotion_1,X7,92.257,0.0
Locomotion_1,X7,92.389,0.0
Locomotion_1,X7,92.522,0.0
Locomotion_1,X7,92.655,0.0
Locomotion_1,X7,92.788,0.0
Locomotion_1,X7,92.92,0.0
Locomotion_1,X7,93.053,0.0
Locomotion_1,X7,93.186,0.0
Locomotion_1,X7,93.319,0.0
Locomotion_1,X7,93.451,0.0
Locomotion_1,X7,93.584,0.0
Locomotion_1,X7,93.717,0.0
Locomotion_1,X7,93.85,0.0
Locomotion_1,X7,93.982,0.0
Locomotion_1,X7,94.115,0.0
Locomotion_1,X7,94.248,0.0
Locomotion_1,X7,94.381,0.0
Locomotion_1,X7,94.513,0.0
Locomotion_1,X7,94.646,0.0
Locomotion_1,X7,94.779,0.0
Locomotion_1,X7,94.912,0.0
Locomotion_1,X7,95.044,0.0
Locomotion_1,X7,95.177,0.0
Locomotion_1,X7,95.31,0.0
Locomotion_1,X7,95.442,0.0
Locomotion_1,X7,95.575,0.0
Locomotion_1,X7,95.708,0.0
Locomotion_1,X7,95.841,0.0
Locomotion_1,X7,95.973,0.0
Locomotion_1,X7,96.106,0.0
Locomotion_1,X7,96.239,0.0
Locomotion_1,X7,96.372,0.0
Locomotion_1,X7,96.504,0.0
Locomotion_1,X7,96.637,0.0
Locomotion_1,X7,96.77,0.0549
Locomotion_1,X7,96.903,1.0
Locomotion_1,X8,0.0,1.0
Locomotion_1,X8,0.133,0.0549
Locomotion_1,X8,0.265,0.0
Locomotion_1,X8,0.398,0.0
Locomotion_1,X8,0.531,0.0
Locomotion_1,X8,0.664,0.0
Locomotion_1,X8,0.796,0.0
Locomotion_1,X8,0.929,0.0
Locomotion_1,X8,1.062,0.0
Locomotion_1,X8,1.195,0.0
Locomotion_1,X8,1.327,0.0
Locomotion_1,X8,1.46,0.0
Locomotion_1,X8,1.593,0.0
Locomotion_1,X8,1.726,0.0
Locomotion_1,X8,1.858,0.0
Locomotion_1,X8,1.991,0.0
Locomotion_1,X8,2.124,0.0
Locomotion_1,X8,2.257,0.0
Locomotion_1,X8,2.389,0.0
Locomotion_1,X8,2.522,0.0
Locomotion_1,X8,2.655,0.0
Locomotion_1,X8,2.788,0.0
Locomotion_1,X8,2.92,0.0
Locomotion_1,X8,3.053,0.0
Locomotion_1,X8,3.186,0.0
Locomotion_1,X8,3.319,0.0
Locomotion_1,X8,3.451,0.0
Locomotion_1,X8,3.584,0.0
Locomotion_1,X8,3.717,0.0
Locomotion_1,X8,3.85,0.0
Locomotion_1,X8,3.982,0.0
Locomotion_1,X8,4.115,0.0
Locomotion_1,X8,4.248,0.0
Locomotion_1,X8,4.381,0.0
Locomotion_1,X8,4.513,0.0
Locomotion_1,X8,4.646,0.0
Locomotion_1,X8,4.779,0.0
Locomotion_1,X8,4.912,0.0
Locomotion_1,X8,5.044,0.0
Locomotion_1,X8,5.177,0.0
Locomotion_1,X8,5.31,0.0
Locomotion_1,X8,5.442,0.0
Locomotion_1,X8,5.575,0.0
Locomotion_1,X8,5.708,0.0
Locomotion_1,X8,5.841,0.0
Locomotion_1,X8,5.973,0.0
Locomotion_1,X8,6.106,0.0
Locomotion_1,X8,6.239,0.0
Locomotion_1,X8,6.372,0.0
Locomotion_1,X8,6.504,0.0
Locomotion_1,X8,6.637,0.0
Locomotion_1,X8,6.77,0.0
Locomotion_1,X8,6.903,0.0
Locomotion_1,X8,7.035,0.0
Locomotion_1,X8,7.168,0.0
Locomotion_1,X8,7.301,0.0
Locomotion_1,X8,7.434,0.0
Locomotion_1,X8,7.566,0.0
Locomotion_1,X8,7.699,0.0
Locomotion_1,X8,7.832,0.0
Locomotion_1,X8,7.965,0.0
Locomotion_1,X8,8.097,0.0
Locomotion_1,X8,8.23,0.0
Locomotion_1,X8,8.363,0.0
Locomotion_1,X8,8.496,0.0
Locomotion_1,X8,8.628,0.0
Locomotion_1,X8,8.761,0.0
Locomotion_1,X8,8.894,0.0
Locomotion_1,X8,9.027,0.0
Locomotion_1,X8,9.159,0.0
Locomotion_1,X8,9.292,0.0
Locomotion_1,X8,9.425,0.0
Locomotion_1,X8,9.558,0.0
Locomotion_1,X8,9.69,0.0
Locomotion_1,X8,9.823,0.0
Locomotion_1,X8,9.956,0.0
Locomotion_1,X8,10.088,0.0
Locomotion_1,X8,10.221,0.0
Locomotion_1,X8,10.354,0.0
Locomotion_1,X8,10.487,0.0
Locomotion_1,X8,10.619,0.0
Locomotion_1,X8,10.752,0.0
Locomotion_1,X8,10.885,0.0
Locomotion_1,X8,11.018,0.0
Locomotion_1,X8,11.15,0.0
Locomotion_1,X8,11.283,0.0
Locomotion_1,X8,11.416,0.0
Locomotion_1,X8,11.549,0.0
Locomotion_1,X8,11.681,0.0
Locomotion_1,X8,11.814,0.0
Locomotion_1,X8,11.947,0.0
Locomotion_1,X8,12.08,0.0
Locomotion_1,X8,12.212,0.0
Locomotion_1,X8,12.345,0.0
Locomotion_1,X8,12.478,0.0
Locomotion_1,X8,12.611,0.0
Locomotion_1,X8,12.743,0.0
Locomotion_1,X8,12.876,0.0
Locomotion_1,X8,13.009,0.0
Locomotion_1,X8,13.142,0.0
Locomotion_1,X8,13.274,0.0
Locomotion_1,X8,13.407,0.0
Locomotion_1,X8,13.54,0.0
Locomotion_1,X8,13.673,0.0
Locomotion_1,X8,13.805,0.0
Locomotion_1,X8,13.938,0.0
Locomotion_1,X8,14.071,0.0
Locomotion_1,X8,14.204,0.0
Locomotion_1,X8,14.336,0.0
Locomotion_1,X8,14.469,0.0
Locomotion_1,X8,14.602,0.0
Locomotion_1,X8,14.735,0.0
Locomotion_1,X8,14.867,0.0
Locomotion_1,X8,15.0,0.0
Locomotion_1,X8,15.133,0.0
Locomotion_1,X8,15.265,0.0
Locomotion_1,X8,15.398,0.0
Locomotion_1,X8,15.531,0.0
Locomotion_1,X8,15.664,0.0
Locomotion_1,X8,15.796,0.0
Locomotion_1,X8,15.929,0.0
Locomotion_1,X8,16.062,0.0
Locomotion_1,X8,16.195,0.0
Locomotion_1,X8,16.327,0.0
Locomotion_1,X8,16.46,0.0
Locomotion_1,X8,16.593,0.0
Locomotion_1,X8,16.726,0.0
Locomotion_1,X8,16.858,0.0
Locomotion_1,X8,16.991,0.0
Locomotion_1,X8,17.124,0.0
Locomotion_1,X8,17.257,0.0
Locomotion_1,X8,17.389,0.0
Locomotion_1,X8,17.522,0.0
Locomotion_1,X8,17.655,0.0
Locomotion_1,X8,17.788,0.0
Locomotion_1,X8,17.92,0.0
Locomotion_1,X8,18.053,0.0
Locomotion_1,X8,18.186,0.0
Locomotion_1,X8,18.319,0.0
Locomotion_1,X8,18.451,0.0
Locomotion_1,X8,18.584,0.0
Locomotion_1,X8,18.717,0.0
Locomotion_1,X8,18.85,0.0
Locomotion_1,X8,18.982,0.0
Locomotion_1,X8,19.115,0.0
Locomotion_1,X8,19.248,0.0
Locomotion_1,X8,19.381,0.0
Locomotion_1,X8,19.513,0.0
Locomotion_1,X8,19.646,0.0
Locomotion_1,X8,19.779,0.0
Locomotion_1,X8,19.912,0.0
Locomotion_1,X8,20.044,0.0
Locomotion_1,X8,20.177,0.0
Locomotion_1,X8,20.31,0.0
Locomotion_1,X8,20.442,0.0
Locomotion_1,X8,20.575,0.0
Locomotion_1,X8,20.708,0.0
Locomotion_1,X8,20.841,0.0
Locomotion_1,X8,20.973,0.0
Locomotion_1,X8,21.106,0.0
Locomotion_1,X8,21.239,0.0
Locomotion_1,X8,21.372,0.0
Locomotion_1,X8,21.504,0.0
Locomotion_1,X8,21.637,0.0
Locomotion_1,X8,21.77,0.0
Locomotion_1,X8,21.903,0.0
Locomotion_1,X8,22.035,0.0
Locomotion_1,X8,22.168,0.0
Locomotion_1,X8,22.301,0.0
Locomotion_1,X8,22.434,0.0
Locomotion_1,X8,22.566,0.0
Locomotion_1,X8,22.699,0.0
Locomotion_1,X8,22.832,0.0
Locomotion_1,X8,22.965,0.0
Locomotion_1,X8,23.097,0.0
Locomotion_1,X8,23.23,0.0
Locomotion_1,X8,23.363,0.0
Locomotion_1,X8,23.496,0.0
Locomotion_1,X8,23.628,0.0
Locomotion_1,X8,23.761,0.0
Locomotion_1,X8,23.894,0.0
Locomotion_1,X8,24.027,0.0
Locomotion_1,X8,24.159,0.0
Locomotion_1,X8,24.292,0.0
Locomotion_1,X8,24.425,0.0
Locomotion_1,X8,24.558,0.0
Locomotion_1,X8,24.69,0.0
Locomotion_1,X8,24.823,0.0
Locomotion_1,X8,24.956,0.0
Locomotion_1,X8,25.088,0.0
Locomotion_1,X8,25.221,0.0
Locomotion_1,X8,25.354,0.0
Locomotion_1,X8,25.487,0.0
Locomotion_1,X8,25.619,0.0
Locomotion_1,X8,25.752,0.0
Locomotion_1,X8,25.885,0.0
Locomotion_1,X8,26.018,0.0
Locomotion_1,X8,26.15,0.0
Locomotion_1,X8,26.283,0.0
Locomotion_1,X8,26.416,0.0
Locomotion_1,X8,26.549,0.0
Locomotion_1,X8,26.681,0.0
Locomotion_1,X8,26.814,0.0
Locomotion_1,X8,26.947,0.0
Locomotion_1,X8,27.08,0.0
Locomotion_1,X8,27.212,0.0
Locomotion_1,X8,27.345,0.0
Locomotion_1,X8,27.478,0.0
Locomotion_1,X8,27.611,0.0
Locomotion_1,X8,27.743,0.0
Locomotion_1,X8,27.876,0.0
Locomotion_1,X8,28.009,0.0
Locomotion_1,X8,28.142,0.0
Locomotion_1,X8,28.274,0.0
Locomotion_1,X8,28.407,0.0
Locomotion_1,X8,28.54,0.0
Locomotion_1,X8,28.673,0.0
Locomotion_1,X8,28.805,0.0
Locomotion_1,X8,28.938,0.0
Locomotion_1,X8,29.071,0.0
Locomotion_1,X8,29.204,0.0
Locomotion_1,X8,29.336,0.0
Locomotion_1,X8,29.469,0.0
Locomotion_1,X8,29.602,0.0
Locomotion_1,X8,29.735,0.0
Locomotion_1,X8,29.867,0.0
Locomotion_1,X8,30.0,0.0
Locomotion_1,X8,30.133,0.0
Locomotion_1,X8,30.265,0.0
Locomotion_1,X8,30.398,0.0
Locomotion_1,X8,30.531,0.0
Locomotion_1,X8,30.664,0.0
Locomotion_1,X8,30.796,0.0
Locomotion_1,X8,30.929,0.0
Locomotion_1,X8,31.062,0.0
Locomotion_1,X8,31.195,0.0
Locomotion_1,X8,31.327,0.0
Locomotion_1,X8,31.46,0.0
Locomotion_1,X8,31.593,0.0
Locomotion_1,X8,31.726,0.0
Locomotion_1,X8,31.858,0.0
Locomotion_1,X8,31.991,0.0
Locomotion_1,X8,32.124,0.0
Locomotion_1,X8,32.257,0.0
Locomotion_1,X8,32.389,0.0
Locomotion_1,X8,32.522,0.0
Locomotion_1,X8,32.655,0.0
Locomotion_1,X8,32.788,0.0
Locomotion_1,X8,32.92,0.0
Locomotion_1,X8,33.053,0.0
Locomotion_1,X8,33.186,0.0
Locomotion_1,X8,33.319,0.0
Locomotion_1,X8,33.451,0.0
Locomotion_1,X8,33.584,0.0
Locomotion_1,X8,33.717,0.0
Locomotion_1,X8,33.85,0.0
Locomotion_1,X8,33.982,0.0
Locomotion_1,X8,34.115,0.0
Locomotion_1,X8,34.248,0.0
Locomotion_1,X8,34.381,0.0
Locomotion_1,X8,34.513,0.0
Locomotion_1,X8,34.646,0.0
Locomotion_1,X8,34.779,0.0
Locomotion_1,X8,34.912,0.0
Locomotion_1,X8,35.044,0.0
Locomotion_1,X8,35.177,0.0
Locomotion_1,X8,35.31,0.0
Locomotion_1,X8,35.442,0.0
Locomotion_1,X8,35.575,0.0
Locomotion_1,X8,35.708,0.0
Locomotion_1,X8,35.841,0.0
